,CUSTOMER,Parameter.BondType,Parameter.Group,Parameter.No,Parameter.No_1,WIRE_SIZE,Parameter.Max,Parameter.Min,Parameter.Value,MEANX,PRED
6947,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,20.32,23.396321053464682
6948,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,25.854,23.892312491488607
6949,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.134,23.892312491488607
6950,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.346,23.892312491488607
6951,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.346,23.396321053464682
6952,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.346,23.892312491488607
6953,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.346,23.396321053464682
6954,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.346,23.892312491488607
6955,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.346,23.396321053464682
6956,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.346,23.892312491488607
6957,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.346,23.396321053464682
6958,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.134,23.396321053464682
6959,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,26.189,23.892312491488607
6960,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,26.189,23.892312491488607
6961,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,26.189,23.892312491488607
6962,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,26.189,23.892312491488607
6963,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,26.189,23.396321053464682
6964,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.134,23.892312491488607
6965,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.134,23.892312491488607
6966,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.134,23.892312491488607
6967,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.134,23.892312491488607
6968,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,26.189,23.892312491488607
6969,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,26.156999999999996,23.892312491488607
6970,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.6,23.892312491488607
6971,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,25.658,23.892312491488607
6972,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,20.608,23.892312491488607
6973,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.342,23.892312491488607
6974,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,25.435,23.396321053464682
6975,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,25.435,23.892312491488607
6976,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,25.435,23.396321053464682
6977,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,26.011999999999997,23.396321053464682
6978,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,26.011999999999997,23.892312491488607
6979,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,26.011999999999997,23.396321053464682
6980,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,26.011999999999997,23.892312491488607
6981,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,26.011999999999997,23.396321053464682
6982,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,26.011999999999997,23.892312491488607
6983,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,26.011999999999997,23.396321053464682
6984,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,26.011999999999997,23.892312491488607
6985,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,26.011999999999997,23.892312491488607
6986,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,26.011999999999997,23.396321053464682
6987,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.494,23.892312491488607
6988,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.494,23.892312491488607
6989,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.494,23.892312491488607
6990,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.494,23.396321053464682
6991,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.494,23.892312491488607
6992,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.494,23.396321053464682
6993,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.494,23.892312491488607
6994,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.494,23.396321053464682
6995,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.494,23.892312491488607
6996,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,26.011999999999997,23.892312491488607
6997,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,26.011999999999997,23.892312491488607
6998,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,26.011999999999997,23.892312491488607
6999,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,25.435,23.892312491488607
7000,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,25.435,23.396321053464682
7001,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,25.435,23.892312491488607
7002,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,25.435,23.396321053464682
7003,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,25.435,23.892312491488607
7004,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,25.435,23.396321053464682
7005,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.388,23.892312491488607
7006,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.388,23.892312491488607
7007,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.388,23.892312491488607
7008,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.388,23.892312491488607
7009,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.388,23.396321053464682
7010,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.388,23.892312491488607
7011,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.388,23.396321053464682
7012,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.388,23.892312491488607
7013,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.388,23.396321053464682
7014,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.388,23.892312491488607
7015,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.388,23.396321053464682
7016,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.388,23.892312491488607
7017,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.388,23.396321053464682
7018,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.494,23.892312491488607
7019,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.494,23.396321053464682
7020,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.494,23.396321053464682
7021,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.834,23.892312491488607
7022,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.834,23.892312491488607
7023,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.834,23.892312491488607
7024,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.834,23.892312491488607
7025,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.834,23.396321053464682
7026,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.834,23.892312491488607
7027,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.834,23.396321053464682
7028,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.834,23.892312491488607
7029,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.834,23.396321053464682
7030,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.834,23.892312491488607
7031,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.834,23.396321053464682
7032,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.834,23.892312491488607
7033,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.834,23.396321053464682
7034,STM,BSOB Wire,3001,6,Contact,0.6 MIL GMG TYPE,1,1,1,23.494,23.892312491488607
7035,STM,Normal Wire,3002,1,Base,0.6MIL AU GMG,165,155,160,25.3532,22.253634017346418
7036,STM,Normal Wire,3002,1,Release,0.6MIL AU GMG,0,0,0,24.54,21.94487960698477
7037,STM,BSOB Wire,3002,2,Base,0.6MIL AU GMG,405,395,400,25.2802,22.174635577796188
7038,STM,BSOB Wire,3002,2,Base,0.6MIL AU GMG,405,395,400,19.718,22.174635577796188
7039,STM,Normal Wire,3002,1,Release,0.6MIL AU GMG,0,0,0,23.659000000000002,21.94487960698477
7040,STM,BSOB Wire,3002,2,Base,0.6MIL AU GMG,405,395,400,20.234,22.174635577796188
7041,STM,Normal Wire,3002,1,Base,0.6MIL AU GMG,165,155,160,22.604,22.253634017346418
7042,STM,Normal Wire,3002,1,Release,0.6MIL AU GMG,0,0,0,21.91,21.94487960698477
7043,STM,BSOB Wire,3002,2,Base,0.6MIL AU GMG,405,395,400,21.458000000000002,22.174635577796188
7044,STM,Normal Wire,3002,1,Base,0.6MIL AU GMG,165,155,160,21.3912,22.253634017346418
7045,STM,Normal Wire,3002,1,Release,0.6MIL AU GMG,0,0,0,19.244,21.94487960698477
7046,STM,BSOB Wire,3002,2,Base,0.6MIL AU GMG,405,395,400,15.98,22.174635577796188
7047,STM,Normal Wire,3002,1,Base,0.6MIL AU GMG,165,155,160,19.485,22.253634017346418
7048,STM,Normal Wire,3002,1,Base,0.6MIL AU GMG,165,155,160,21.6132,22.253634017346418
7049,STM,Normal Wire,3002,1,Release,0.6MIL AU GMG,0,0,0,22.338,21.94487960698477
7050,STM,Normal Wire,3001,5,Base,0.6MIL AU GMG,2,2,2,24.464000000000002,22.32661546213668
7051,STM,Normal Wire,3001,5,Base,0.6MIL AU GMG,2,2,2,26.828000000000003,22.32661546213668
7052,STM,Normal Wire,3001,5,Base,0.6MIL AU GMG,2,2,2,25.038,22.32661546213668
7053,STM,Normal Wire,3001,5,Base,0.6MIL AU GMG,2,2,2,18.37,22.32661546213668
7054,STM,Normal Wire,3001,5,Base,0.6MIL AU GMG,2,2,2,22.386,22.32661546213668
7055,STM,Normal Wire,3002,1,Release,0.6MIL AU GMG,0,0,0,24.59,21.94487960698477
7056,STM,BSOB Wire,3002,2,Base,0.6MIL AU GMG,405,395,400,24.805999999999997,22.174635577796188
7057,STM,Normal Wire,3002,1,Base,0.6MIL AU GMG,165,155,160,24.276,22.253634017346418
7058,STM,Normal Wire,3002,1,Release,0.6MIL AU GMG,0,0,0,24.704,21.94487960698477
7059,STM,Normal Wire,3002,1,Base,0.6MIL AU GMG,165,155,160,24.375999999999998,22.253634017346418
7060,STM,Normal Wire,3002,1,Release,0.6MIL AU GMG,0,0,0,24.794,21.94487960698477
7061,STM,BSOB Wire,3002,2,Base,0.6MIL AU GMG,405,395,400,24.054000000000002,22.174635577796188
7062,STM,Normal Wire,3002,1,Base,0.6MIL AU GMG,165,155,160,24.56,22.253634017346418
7063,STM,Normal Wire,3002,1,Release,0.6MIL AU GMG,0,0,0,24.5,21.94487960698477
7064,STM,BSOB Wire,3002,2,Base,0.6MIL AU GMG,405,395,400,24.28,22.174635577796188
7065,STM,Normal Wire,3002,1,Base,0.6MIL AU GMG,165,155,160,22.314,22.253634017346418
7066,STM,Normal Wire,3002,1,Release,0.6MIL AU GMG,0,0,0,22.248,21.94487960698477
7067,STM,BSOB Wire,3002,2,Base,0.6MIL AU GMG,405,395,400,24.6,22.174635577796188
7068,STM,BSOB Wire,3002,2,Base,0.6MIL AU GMG,405,395,400,21.364,22.174635577796188
7069,STM,BSOB Wire,3002,2,Pre Base,0.6MIL AU GMG,600,600,600,21.471999999999998,22.235556561768725
7070,STM,BSOB Wire,3002,2,Pre Base,0.6MIL AU GMG,600,600,600,21.486,22.235556561768725
7071,STM,BSOB Wire,3002,2,Pre Base,0.6MIL AU GMG,600,600,600,24.574,22.235556561768725
7072,STM,BSOB Wire,3002,2,Pre Base,0.6MIL AU GMG,600,600,600,25.828000000000003,22.235556561768725
7073,STM,Normal Wire,3002,1,Base,0.6MIL AU GMG,165,155,160,24.361,22.253634017346418
7074,STM,BSOB Wire,3002,2,Pre Base,0.6MIL AU GMG,600,600,600,23.898000000000003,22.235556561768725
7075,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,24.434,24.116987232618655
7076,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,24.434,23.480503037986942
7077,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,24.434,24.116987232618655
7078,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,24.434,23.480503037986942
7079,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,24.434,24.116987232618655
7080,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,24.434,23.480503037986942
7081,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.13,24.116987232618655
7082,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.13,24.116987232618655
7083,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,24.434,23.480503037986942
7084,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.13,23.480503037986942
7085,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.13,23.480503037986942
7086,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.13,24.116987232618655
7087,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.13,23.480503037986942
7088,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.13,24.116987232618655
7089,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.13,23.480503037986942
7090,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.752,24.116987232618655
7091,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.752,24.116987232618655
7092,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.752,23.480503037986942
7093,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.13,24.116987232618655
7094,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,24.434,24.116987232618655
7095,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,24.434,24.116987232618655
7096,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.752,24.116987232618655
7097,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.752,23.480503037986942
7098,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.752,23.480503037986942
7099,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.752,24.116987232618655
7100,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,24.023000000000003,24.116987232618655
7101,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,24.712,24.116987232618655
7102,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.752,24.116987232618655
7103,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.752,23.480503037986942
7104,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.31,24.116987232618655
7105,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.31,24.116987232618655
7106,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.31,23.480503037986942
7107,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.31,24.116987232618655
7108,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.31,23.480503037986942
7109,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.31,24.116987232618655
7110,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,24.712,23.480503037986942
7111,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.31,23.480503037986942
7112,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.31,23.480503037986942
7113,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,24.712,24.116987232618655
7114,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,24.712,24.116987232618655
7115,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,24.712,23.480503037986942
7116,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,24.712,24.116987232618655
7117,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,24.712,23.480503037986942
7118,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,24.712,24.116987232618655
7119,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,24.712,23.480503037986942
7120,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.31,24.116987232618655
7121,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,24.023000000000003,24.116987232618655
7122,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,24.023000000000003,23.480503037986942
7123,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,24.023000000000003,24.116987232618655
7124,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,19.445999999999998,23.480503037986942
7125,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.186,24.116987232618655
7126,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.186,24.116987232618655
7127,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.186,23.480503037986942
7128,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.186,24.116987232618655
7129,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.186,23.480503037986942
7130,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.186,24.116987232618655
7131,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.186,23.480503037986942
7132,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,19.445999999999998,24.116987232618655
7133,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,19.445999999999998,23.480503037986942
7134,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,19.445999999999998,24.116987232618655
7135,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,19.445999999999998,23.480503037986942
7136,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,24.023000000000003,23.480503037986942
7137,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,24.023000000000003,24.116987232618655
7138,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,24.023000000000003,23.480503037986942
7139,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.448,24.116987232618655
7140,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.448,24.116987232618655
7141,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.448,23.480503037986942
7142,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.448,24.116987232618655
7143,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.448,23.480503037986942
7144,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.448,24.116987232618655
7145,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.448,23.480503037986942
7146,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.086,24.116987232618655
7147,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.086,24.116987232618655
7148,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.086,23.480503037986942
7149,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.086,24.116987232618655
7150,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.086,23.480503037986942
7151,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,25.086,24.116987232618655
7152,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.086,23.480503037986942
7153,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,19.445999999999998,24.116987232618655
7154,STM,BSOB Wire,3001,6,Contact,0.6MIL AU GMG,1,1,1,19.445999999999998,24.116987232618655
7155,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.741999999999997,23.480503037986942
7156,STM,Normal Wire,3001,5,Contact,0.6MIL AU GMG,2,2,2,24.268,22.162231841119954
7157,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.4,23.480503037986942
7158,STM,Normal Wire,3001,5,Contact,0.6MIL AU GMG,2,2,2,26.078000000000003,22.162231841119954
7159,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,23.781999999999996,23.480503037986942
7160,STM,Normal Wire,3001,5,Contact,0.6MIL AU GMG,2,2,2,24.336,22.162231841119954
7161,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.1894,23.480503037986942
7162,STM,Normal Wire,3001,5,Contact,0.6MIL AU GMG,2,2,2,25.5215,22.162231841119954
7163,STM,Normal Wire,3001,5,Contact,0.6MIL AU GMG,2,2,2,26.118000000000002,22.162231841119954
7164,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,25.186,23.480503037986942
7165,STM,BSOB Wire,3002,2,Contact,0.6MIL AU GMG,250,250,250,22.138,22.108143296849583
7166,STM,BSOB Wire,3002,2,Pre Base,0.6MIL AU GMG,600,600,600,22.138,22.235556561768725
7167,STM,BSOB Wire,3002,2,Base,0.6MIL AU GMG,405,395,400,22.138,22.174635577796188
7168,STM,BSOB Wire,3002,2,Release,0.6MIL AU GMG,0,0,0,22.138,22.239243377821516
7169,STM,BSOB Ball,3002,3,Contact,0.6MIL AU GMG,100,100,100,22.138,22.25642135443486
7170,STM,BSOB Ball,3002,3,Pre Base,0.6MIL AU GMG,450,380,420,22.138,22.140055435619985
7171,STM,BSOB Ball,3002,3,Base,0.6MIL AU GMG,165,155,160,22.138,22.090876688809857
7172,STM,BSOB Ball,3002,3,Release,0.6MIL AU GMG,0,0,0,22.138,22.145943482181924
7173,STM,Normal Wire,3002,1,Release,0.6MIL AU GMG,0,0,0,22.138,21.94487960698477
7174,STM,BSOB Wire,3003,6,Contact,0.6MIL AU GMG,0,0,0,22.138,22.0431800368056
7175,STM,BSOB Wire,3003,6,Release,0.6MIL AU GMG,0,0,0,22.138,22.213766277800136
7176,STM,Normal Wire,3003,5,Contact,0.6MIL AU GMG,0,0,0,22.138,22.12300070583064
7177,STM,BSOB Wire,3003,6,Base,0.6MIL AU GMG,50,50,50,22.138,22.42958637102361
7178,STM,Normal Wire,3002,1,Base,0.6MIL AU GMG,165,155,160,22.138,22.253634017346418
7179,STM,Normal Wire,3002,1,Contact,0.6MIL AU GMG,100,0,100,22.138,22.229342852474552
7180,STM,BSOB Wire,3002,2,Base,0.6MIL AU GMG,405,395,400,22.138,22.174635577796188
7181,STM,BSOB Wire,3002,2,Release,0.6MIL AU GMG,0,0,0,22.138,22.239243377821516
7182,STM,BSOB Ball,3002,3,Contact,0.6MIL AU GMG,100,100,100,22.138,22.25642135443486
7183,STM,BSOB Ball,3002,3,Pre Base,0.6MIL AU GMG,450,380,420,22.138,22.140055435619985
7184,STM,BSOB Ball,3002,3,Base,0.6MIL AU GMG,165,155,160,22.138,22.090876688809857
7185,STM,BSOB Ball,3002,3,Release,0.6MIL AU GMG,0,0,0,22.138,22.145943482181924
7186,STM,BSOB Wire,3003,6,Contact,0.6MIL AU GMG,0,0,0,22.138,22.0431800368056
7187,STM,BSOB Wire,3003,6,Base,0.6MIL AU GMG,50,50,50,22.138,22.42958637102361
7188,STM,Normal Wire,3002,1,Pre Base,0.6MIL AU GMG,450,380,420,22.138,22.221010436592167
7189,STM,BSOB Wire,3003,6,Release,0.6MIL AU GMG,0,0,0,22.138,22.213766277800136
7190,STM,Normal Wire,3001,5,Contact,0.6MIL AU GMG,2,2,2,22.138,22.162231841119954
7191,STM,Normal Wire,3001,5,Base,0.6MIL AU GMG,2,2,2,22.138,22.32661546213668
7192,STM,BSOB Ball,3001,3,Contact,0.6MIL AU GMG,0,0,0,22.138,22.317089810620445
7193,STM,BSOB Ball,3001,3,Base,0.6MIL AU GMG,0,0,0,22.138,22.27511602220559
7194,STM,BSOB Wire,3002,3,Contact,0.6MIL AU GMG,250,250,250,22.138,22.23232857529212
7195,STM,BSOB Wire,3002,3,Pre Base,0.6MIL AU GMG,600,600,600,22.138,22.23716449913509
7196,STM,BSOB Wire,3002,3,Base,0.6MIL AU GMG,405,395,400,22.138,22.186052168528
7197,STM,BSOB Wire,3002,3,Release,0.6MIL AU GMG,0,0,0,22.138,22.204509750054616
7198,STM,Normal Wire,3003,5,Contact,0.6MIL AU GMG,0,0,0,22.138,22.12300070583064
7199,STM,BSOB Wire,3002,2,Pre Base,0.6MIL AU GMG,600,600,600,22.138,22.235556561768725
7200,STM,BSOB Wire,3002,2,Contact,0.6MIL AU GMG,250,250,250,22.138,22.108143296849583
7201,STM,Normal Wire,3002,1,Base,0.6MIL AU GMG,165,155,160,22.138,22.253634017346418
7202,STM,BSOB Wire,3001,6,Base,0.6MIL AU GMG,2,2,2,22.138,23.480503037986942
7203,STM,Normal Wire,3001,5,Contact,0.6MIL AU GMG,2,2,2,22.138,22.162231841119954
